,Area,fips,Value
2176,Kentucky (Nonmetropolitan Portion),21099,117.2332943
2179,Kentucky (Nonmetropolitan Portion),21079,117.2332943
2181,Kentucky (Nonmetropolitan Portion),21083,117.2332943
2182,Kentucky (Nonmetropolitan Portion),21085,117.2332943
2183,Kentucky (Nonmetropolitan Portion),21087,117.2332943
2184,Kentucky (Nonmetropolitan Portion),21035,117.2332943
2186,Kentucky (Nonmetropolitan Portion),21039,117.2332943
2187,Kentucky (Nonmetropolitan Portion),21041,117.2332943
2188,Kentucky (Nonmetropolitan Portion),21043,117.2332943
2189,Kentucky (Nonmetropolitan Portion),21045,117.2332943
2192,Kentucky (Nonmetropolitan Portion),21105,117.2332943
2193,Kentucky (Nonmetropolitan Portion),21027,117.2332943
2196,Kentucky (Nonmetropolitan Portion),21033,117.2332943
2198,Kentucky (Nonmetropolitan Portion),21063,117.2332943
2199,Kentucky (Nonmetropolitan Portion),21065,117.2332943
2202,Kentucky (Nonmetropolitan Portion),21151,117.2332943
2203,Kentucky (Nonmetropolitan Portion),21153,117.2332943
2204,Kentucky (Nonmetropolitan Portion),21155,117.2332943
2205,Kentucky (Nonmetropolitan Portion),21157,117.2332943
2206,Kentucky (Nonmetropolitan Portion),21159,117.2332943
2207,Kentucky (Nonmetropolitan Portion),21161,117.2332943
2209,Kentucky (Nonmetropolitan Portion),21165,117.2332943
2210,Kentucky (Nonmetropolitan Portion),21167,117.2332943
2211,Kentucky (Nonmetropolitan Portion),21169,117.2332943
2212,Kentucky (Nonmetropolitan Portion),21171,117.2332943
2213,Kentucky (Nonmetropolitan Portion),21173,117.2332943
2214,Kentucky (Nonmetropolitan Portion),21175,117.2332943
2215,Kentucky (Nonmetropolitan Portion),21177,117.2332943
2216,Kentucky (Nonmetropolitan Portion),21179,117.2332943
2217,Kentucky (Nonmetropolitan Portion),21181,117.2332943
2218,Kentucky (Nonmetropolitan Portion),21183,117.2332943
2220,Kentucky (Nonmetropolitan Portion),21187,117.2332943
2221,Kentucky (Nonmetropolitan Portion),21189,117.2332943
2223,Kentucky (Nonmetropolitan Portion),21193,117.2332943
2224,Kentucky (Nonmetropolitan Portion),21195,117.2332943
2225,Kentucky (Nonmetropolitan Portion),21197,117.2332943
2226,Kentucky (Nonmetropolitan Portion),21199,117.2332943
2227,Kentucky (Nonmetropolitan Portion),21201,117.2332943
2228,Kentucky (Nonmetropolitan Portion),21203,117.2332943
2229,Kentucky (Nonmetropolitan Portion),21205,117.2332943
2230,Kentucky (Nonmetropolitan Portion),21207,117.2332943
2232,Kentucky (Nonmetropolitan Portion),21051,117.2332943
2233,Kentucky (Nonmetropolitan Portion),21053,117.2332943
2234,Kentucky (Nonmetropolitan Portion),21055,117.2332943
2235,Kentucky (Nonmetropolitan Portion),21057,117.2332943
2239,Kentucky (Nonmetropolitan Portion),21225,117.2332943
2241,Kentucky (Nonmetropolitan Portion),21229,117.2332943
2242,Kentucky (Nonmetropolitan Portion),21231,117.2332943
2243,Kentucky (Nonmetropolitan Portion),21233,117.2332943
2244,Kentucky (Nonmetropolitan Portion),21235,117.2332943
2245,Kentucky (Nonmetropolitan Portion),21237,117.2332943
2247,Kentucky (Nonmetropolitan Portion),21129,117.2332943
2248,Kentucky (Nonmetropolitan Portion),21131,117.2332943
2249,Kentucky (Nonmetropolitan Portion),21107,117.2332943
2250,Kentucky (Nonmetropolitan Portion),21109,117.2332943
2253,Kentucky (Nonmetropolitan Portion),21115,117.2332943
2255,Kentucky (Nonmetropolitan Portion),21119,117.2332943
2256,Kentucky (Nonmetropolitan Portion),21121,117.2332943
2258,Kentucky (Nonmetropolitan Portion),21125,117.2332943
2259,Kentucky (Nonmetropolitan Portion),21127,117.2332943
2260,Kentucky (Nonmetropolitan Portion),21137,117.2332943
2262,Kentucky (Nonmetropolitan Portion),21133,117.2332943
2263,Kentucky (Nonmetropolitan Portion),21135,117.2332943
2264,Kentucky (Nonmetropolitan Portion),21145,117.2332943
2265,Kentucky (Nonmetropolitan Portion),21139,117.2332943
2266,Kentucky (Nonmetropolitan Portion),21141,117.2332943
2267,Kentucky (Nonmetropolitan Portion),21143,117.2332943
2269,Kentucky (Nonmetropolitan Portion),21147,117.2332943
2270,Kentucky (Nonmetropolitan Portion),21219,117.2332943
2271,Kentucky (Nonmetropolitan Portion),21213,117.2332943
2272,Kentucky (Nonmetropolitan Portion),21217,117.2332943
2274,Louisiana (Nonmetropolitan Portion),22021,119.9040767
2276,Louisiana (Nonmetropolitan Portion),22025,119.9040767
2277,Louisiana (Nonmetropolitan Portion),22027,119.9040767
2278,Louisiana (Nonmetropolitan Portion),22003,119.9040767
2279,Louisiana (Nonmetropolitan Portion),22013,119.9040767
2287,Louisiana (Nonmetropolitan Portion),22029,119.9040767
2289,Louisiana (Nonmetropolitan Portion),22007,119.9040767
2290,Louisiana (Nonmetropolitan Portion),22009,119.9040767
2291,Louisiana (Nonmetropolitan Portion),22011,119.9040767
2295,Louisiana (Nonmetropolitan Portion),22097,119.9040767
2297,Louisiana (Nonmetropolitan Portion),22101,119.9040767
2300,Louisiana (Nonmetropolitan Portion),22081,119.9040767
2301,Louisiana (Nonmetropolitan Portion),22083,119.9040767
2302,Louisiana (Nonmetropolitan Portion),22085,119.9040767
2306,Louisiana (Nonmetropolitan Portion),22039,119.9040767
2307,Louisiana (Nonmetropolitan Portion),22041,119.9040767
2311,Louisiana (Nonmetropolitan Portion),22049,119.9040767
2313,Louisiana (Nonmetropolitan Portion),22107,119.9040767
2317,Louisiana (Nonmetropolitan Portion),22035,119.9040767
2319,Louisiana (Nonmetropolitan Portion),22065,119.9040767
2320,Louisiana (Nonmetropolitan Portion),22067,119.9040767
2321,Louisiana (Nonmetropolitan Portion),22069,119.9040767
2323,Louisiana (Nonmetropolitan Portion),22123,119.9040767
2325,Louisiana (Nonmetropolitan Portion),22127,119.9040767
2327,Louisiana (Nonmetropolitan Portion),22053,119.9040767
2332,Louisiana (Nonmetropolitan Portion),22115,119.9040767
2333,Louisiana (Nonmetropolitan Portion),22117,119.9040767
2335,Louisiana (Nonmetropolitan Portion),22061,119.9040767
2336,Louisiana (Nonmetropolitan Portion),22059,119.9040767
2338,Maine (Nonmetropolitan Portion),23027,105.5966209
2339,Maine (Nonmetropolitan Portion),23029,105.5966209
2340,Maine (Nonmetropolitan Portion),23025,105.5966209
2341,Maine (Nonmetropolitan Portion),23003,105.5966209
2345,Maine (Nonmetropolitan Portion),23013,105.5966209
2346,Maine (Nonmetropolitan Portion),23015,105.5966209
2347,Maine (Nonmetropolitan Portion),23017,105.5966209
2348,Maine (Nonmetropolitan Portion),23007,105.5966209
2349,Maine (Nonmetropolitan Portion),23021,105.5966209
2351,Maine (Nonmetropolitan Portion),23009,105.5966209
2352,Maine (Nonmetropolitan Portion),23011,105.5966209
2357,Maryland (Nonmetropolitan Portion),24029,110.619469
2361,Maryland (Nonmetropolitan Portion),24019,110.619469
2363,Maryland (Nonmetropolitan Portion),24023,110.619469
2366,Maryland (Nonmetropolitan Portion),24011,110.619469
2369,Maryland (Nonmetropolitan Portion),24041,110.619469
2383,Massachusetts (Nonmetropolitan Portion),25019,98.42519685
2387,Massachusetts (Nonmetropolitan Portion),25011,98.42519685
2389,Massachusetts (Nonmetropolitan Portion),25007,98.42519685
2391,Michigan (Nonmetropolitan Portion),26001,114.5475372
2392,Michigan (Nonmetropolitan Portion),26003,114.5475372
2393,Michigan (Nonmetropolitan Portion),26007,114.5475372
2394,Michigan (Nonmetropolitan Portion),26009,114.5475372
2396,Michigan (Nonmetropolitan Portion),26005,114.5475372
2397,Michigan (Nonmetropolitan Portion),26031,114.5475372
2398,Michigan (Nonmetropolitan Portion),26033,114.5475372
2399,Michigan (Nonmetropolitan Portion),26035,114.5475372
2400,Michigan (Nonmetropolitan Portion),26029,114.5475372
2402,Michigan (Nonmetropolitan Portion),26023,114.5475372
2404,Michigan (Nonmetropolitan Portion),26079,114.5475372
2406,Michigan (Nonmetropolitan Portion),26083,114.5475372
2407,Michigan (Nonmetropolitan Portion),26085,114.5475372
2409,Michigan (Nonmetropolitan Portion),26011,114.5475372
2410,Michigan (Nonmetropolitan Portion),26013,114.5475372
2413,Michigan (Nonmetropolitan Portion),26019,114.5475372
2415,Michigan (Nonmetropolitan Portion),26101,114.5475372
2416,Michigan (Nonmetropolitan Portion),26103,114.5475372
2417,Michigan (Nonmetropolitan Portion),26105,114.5475372
2418,Michigan (Nonmetropolitan Portion),26107,114.5475372
2419,Michigan (Nonmetropolitan Portion),26109,114.5475372
2421,Michigan (Nonmetropolitan Portion),26113,114.5475372
2422,Michigan (Nonmetropolitan Portion),26089,114.5475372
2423,Michigan (Nonmetropolitan Portion),26091,114.5475372
2425,Michigan (Nonmetropolitan Portion),26095,114.5475372
2426,Michigan (Nonmetropolitan Portion),26097,114.5475372
2428,Michigan (Nonmetropolitan Portion),26047,114.5475372
2430,Michigan (Nonmetropolitan Portion),26051,114.5475372
2431,Michigan (Nonmetropolitan Portion),26053,114.5475372
2432,Michigan (Nonmetropolitan Portion),26055,114.5475372
2433,Michigan (Nonmetropolitan Portion),26057,114.5475372
2434,Michigan (Nonmetropolitan Portion),26059,114.5475372
2437,Michigan (Nonmetropolitan Portion),26039,114.5475372
2438,Michigan (Nonmetropolitan Portion),26041,114.5475372
2439,Michigan (Nonmetropolitan Portion),26043,114.5475372
2440,Michigan (Nonmetropolitan Portion),26071,114.5475372
2441,Michigan (Nonmetropolitan Portion),26073,114.5475372
2447,Michigan (Nonmetropolitan Portion),26165,114.5475372
2448,Michigan (Nonmetropolitan Portion),26137,114.5475372
2449,Michigan (Nonmetropolitan Portion),26061,114.5475372
2450,Michigan (Nonmetropolitan Portion),26063,114.5475372
2452,Michigan (Nonmetropolitan Portion),26119,114.5475372
2454,Michigan (Nonmetropolitan Portion),26123,114.5475372
2456,Michigan (Nonmetropolitan Portion),26127,114.5475372
2457,Michigan (Nonmetropolitan Portion),26129,114.5475372
2458,Michigan (Nonmetropolitan Portion),26131,114.5475372
2459,Michigan (Nonmetropolitan Portion),26133,114.5475372
2460,Michigan (Nonmetropolitan Portion),26135,114.5475372
2461,Michigan (Nonmetropolitan Portion),26067,114.5475372
2462,Michigan (Nonmetropolitan Portion),26069,114.5475372
2465,Michigan (Nonmetropolitan Portion),26153,114.5475372
2466,Michigan (Nonmetropolitan Portion),26155,114.5475372
2467,Michigan (Nonmetropolitan Portion),26149,114.5475372
2468,Michigan (Nonmetropolitan Portion),26151,114.5475372
2469,Michigan (Nonmetropolitan Portion),26141,114.5475372
2470,Michigan (Nonmetropolitan Portion),26143,114.5475372
2471,Michigan (Nonmetropolitan Portion),26157,114.5475372
2474,Minnesota (Nonmetropolitan Portion),27001,114.0250855
2476,Minnesota (Nonmetropolitan Portion),27023,114.0250855
2479,Minnesota (Nonmetropolitan Portion),27029,114.0250855
2480,Minnesota (Nonmetropolitan Portion),27005,114.0250855
2481,Minnesota (Nonmetropolitan Portion),27015,114.0250855
2484,Minnesota (Nonmetropolitan Portion),27021,114.0250855
2485,Minnesota (Nonmetropolitan Portion),27075,114.0250855
2486,Minnesota (Nonmetropolitan Portion),27077,114.0250855
2488,Minnesota (Nonmetropolitan Portion),27081,114.0250855
2489,Minnesota (Nonmetropolitan Portion),27031,114.0250855
2490,Minnesota (Nonmetropolitan Portion),27007,114.0250855
2492,Minnesota (Nonmetropolitan Portion),27011,114.0250855
2494,Minnesota (Nonmetropolitan Portion),27093,114.0250855
2496,Minnesota (Nonmetropolitan Portion),27097,114.0250855
2497,Minnesota (Nonmetropolitan Portion),27099,114.0250855
2498,Minnesota (Nonmetropolitan Portion),27101,114.0250855
2500,Minnesota (Nonmetropolitan Portion),27105,114.0250855
2501,Minnesota (Nonmetropolitan Portion),27107,114.0250855
2502,Minnesota (Nonmetropolitan Portion),27083,114.0250855
2503,Minnesota (Nonmetropolitan Portion),27085,114.0250855
2504,Minnesota (Nonmetropolitan Portion),27087,114.0250855
2505,Minnesota (Nonmetropolitan Portion),27089,114.0250855
2506,Minnesota (Nonmetropolitan Portion),27091,114.0250855
2508,Minnesota (Nonmetropolitan Portion),27041,114.0250855
2509,Minnesota (Nonmetropolitan Portion),27043,114.0250855
2511,Minnesota (Nonmetropolitan Portion),27047,114.0250855
2512,Minnesota (Nonmetropolitan Portion),27049,114.0250855
2513,Minnesota (Nonmetropolitan Portion),27051,114.0250855
2516,Minnesota (Nonmetropolitan Portion),27111,114.0250855
2517,Minnesota (Nonmetropolitan Portion),27033,114.0250855
2518,Minnesota (Nonmetropolitan Portion),27035,114.0250855
2520,Minnesota (Nonmetropolitan Portion),27065,114.0250855
2521,Minnesota (Nonmetropolitan Portion),27067,114.0250855
2522,Minnesota (Nonmetropolitan Portion),27069,114.0250855
2523,Minnesota (Nonmetropolitan Portion),27071,114.0250855
2524,Minnesota (Nonmetropolitan Portion),27073,114.0250855
2525,Minnesota (Nonmetropolitan Portion),27155,114.0250855
2527,Minnesota (Nonmetropolitan Portion),27159,114.0250855
2528,Minnesota (Nonmetropolitan Portion),27161,114.0250855
2530,Minnesota (Nonmetropolitan Portion),27165,114.0250855
2531,Minnesota (Nonmetropolitan Portion),27167,114.0250855
2532,Minnesota (Nonmetropolitan Portion),27169,114.0250855
2534,Minnesota (Nonmetropolitan Portion),27173,114.0250855
2535,Minnesota (Nonmetropolitan Portion),27121,114.0250855
2537,Minnesota (Nonmetropolitan Portion),27125,114.0250855
2538,Minnesota (Nonmetropolitan Portion),27127,114.0250855
2539,Minnesota (Nonmetropolitan Portion),27129,114.0250855
2540,Minnesota (Nonmetropolitan Portion),27131,114.0250855
2541,Minnesota (Nonmetropolitan Portion),27133,114.0250855
2542,Minnesota (Nonmetropolitan Portion),27135,114.0250855
2544,Minnesota (Nonmetropolitan Portion),27113,114.0250855
2545,Minnesota (Nonmetropolitan Portion),27115,114.0250855
2546,Minnesota (Nonmetropolitan Portion),27117,114.0250855
2548,Minnesota (Nonmetropolitan Portion),27147,114.0250855
2549,Minnesota (Nonmetropolitan Portion),27149,114.0250855
2550,Minnesota (Nonmetropolitan Portion),27151,114.0250855
2551,Minnesota (Nonmetropolitan Portion),27153,114.0250855
2557,Minnesota (Nonmetropolitan Portion),27063,114.0250855
2559,Minnesota (Nonmetropolitan Portion),27057,114.0250855
2560,Minnesota (Nonmetropolitan Portion),27061,114.0250855
2562,Mississippi (Nonmetropolitan Portion),28013,119.9040767
2563,Mississippi (Nonmetropolitan Portion),28015,119.9040767
2564,Mississippi (Nonmetropolitan Portion),28017,119.9040767
2565,Mississippi (Nonmetropolitan Portion),28011,119.9040767
2566,Mississippi (Nonmetropolitan Portion),28003,119.9040767
2567,Mississippi (Nonmetropolitan Portion),28005,119.9040767
2568,Mississippi (Nonmetropolitan Portion),28007,119.9040767
2569,Mississippi (Nonmetropolitan Portion),28061,119.9040767
2570,Mississippi (Nonmetropolitan Portion),28063,119.9040767
2571,Mississippi (Nonmetropolitan Portion),28065,119.9040767
2572,Mississippi (Nonmetropolitan Portion),28067,119.9040767
2573,Mississippi (Nonmetropolitan Portion),28069,119.9040767
2574,Mississippi (Nonmetropolitan Portion),28001,119.9040767
2575,Mississippi (Nonmetropolitan Portion),28081,119.9040767
2576,Mississippi (Nonmetropolitan Portion),28083,119.9040767
2577,Mississippi (Nonmetropolitan Portion),28085,119.9040767
2578,Mississippi (Nonmetropolitan Portion),28087,119.9040767
2580,Mississippi (Nonmetropolitan Portion),28091,119.9040767
2582,Mississippi (Nonmetropolitan Portion),28095,119.9040767
2583,Mississippi (Nonmetropolitan Portion),28071,119.9040767
2585,Mississippi (Nonmetropolitan Portion),28075,119.9040767
2586,Mississippi (Nonmetropolitan Portion),28077,119.9040767
2587,Mississippi (Nonmetropolitan Portion),28079,119.9040767
2588,Mississippi (Nonmetropolitan Portion),28107,119.9040767
2589,Mississippi (Nonmetropolitan Portion),28109,119.9040767
2591,Mississippi (Nonmetropolitan Portion),28113,119.9040767
2592,Mississippi (Nonmetropolitan Portion),28115,119.9040767
2593,Mississippi (Nonmetropolitan Portion),28117,119.9040767
2594,Mississippi (Nonmetropolitan Portion),28119,119.9040767
2596,Mississippi (Nonmetropolitan Portion),28097,119.9040767
2597,Mississippi (Nonmetropolitan Portion),28099,119.9040767
2598,Mississippi (Nonmetropolitan Portion),28101,119.9040767
2599,Mississippi (Nonmetropolitan Portion),28103,119.9040767
2600,Mississippi (Nonmetropolitan Portion),28105,119.9040767
2601,Mississippi (Nonmetropolitan Portion),28133,119.9040767
2602,Mississippi (Nonmetropolitan Portion),28135,119.9040767
2604,Mississippi (Nonmetropolitan Portion),28139,119.9040767
2605,Mississippi (Nonmetropolitan Portion),28141,119.9040767
2607,Mississippi (Nonmetropolitan Portion),28145,119.9040767
2608,Mississippi (Nonmetropolitan Portion),28147,119.9040767
2609,Mississippi (Nonmetropolitan Portion),28149,119.9040767
2610,Mississippi (Nonmetropolitan Portion),28151,119.9040767
2611,Mississippi (Nonmetropolitan Portion),28153,119.9040767
2612,Mississippi (Nonmetropolitan Portion),28155,119.9040767
2613,Mississippi (Nonmetropolitan Portion),28157,119.9040767
2614,Mississippi (Nonmetropolitan Portion),28159,119.9040767
2615,Mississippi (Nonmetropolitan Portion),28161,119.9040767
2617,Mississippi (Nonmetropolitan Portion),28027,119.9040767
2619,Mississippi (Nonmetropolitan Portion),28031,119.9040767
2622,Mississippi (Nonmetropolitan Portion),28037,119.9040767
2623,Mississippi (Nonmetropolitan Portion),28039,119.9040767
2624,Mississippi (Nonmetropolitan Portion),28041,119.9040767
2625,Mississippi (Nonmetropolitan Portion),28043,119.9040767
2626,Mississippi (Nonmetropolitan Portion),28019,119.9040767
2627,Mississippi (Nonmetropolitan Portion),28021,119.9040767
2628,Mississippi (Nonmetropolitan Portion),28023,119.9040767
2629,Mississippi (Nonmetropolitan Portion),28025,119.9040767
2630,Mississippi (Nonmetropolitan Portion),28053,119.9040767
2631,Mississippi (Nonmetropolitan Portion),28055,119.9040767
2632,Mississippi (Nonmetropolitan Portion),28057,119.9040767
2634,Mississippi (Nonmetropolitan Portion),28123,119.9040767
2638,Mississippi (Nonmetropolitan Portion),28051,119.9040767
2639,Mississippi (Nonmetropolitan Portion),28131,119.9040767
2640,Mississippi (Nonmetropolitan Portion),28125,119.9040767
2642,Mississippi (Nonmetropolitan Portion),28129,119.9040767
2643,Missouri (Nonmetropolitan Portion),29011,118.4834123
2645,Missouri (Nonmetropolitan Portion),29015,118.4834123
2646,Missouri (Nonmetropolitan Portion),29009,118.4834123
2647,Missouri (Nonmetropolitan Portion),29001,118.4834123
2649,Missouri (Nonmetropolitan Portion),29005,118.4834123
2650,Missouri (Nonmetropolitan Portion),29007,118.4834123
2651,Missouri (Nonmetropolitan Portion),29061,118.4834123
2653,Missouri (Nonmetropolitan Portion),29065,118.4834123
2654,Missouri (Nonmetropolitan Portion),29067,118.4834123
2656,Missouri (Nonmetropolitan Portion),29079,118.4834123
2657,Missouri (Nonmetropolitan Portion),29081,118.4834123
2658,Missouri (Nonmetropolitan Portion),29083,118.4834123
2659,Missouri (Nonmetropolitan Portion),29085,118.4834123
2660,Missouri (Nonmetropolitan Portion),29087,118.4834123
2661,Missouri (Nonmetropolitan Portion),29089,118.4834123
2662,Missouri (Nonmetropolitan Portion),29091,118.4834123
2663,Missouri (Nonmetropolitan Portion),29093,118.4834123
