state,FIPS,county,value,percent
VA,51680,Lynchburg city,2637.829457,0.010375149
VA,51683,Manassas city,4147.477745,0.023220925
VA,51685,Manassas Park city,4128.571429,0.02440955
VA,51690,Martinsville city,2100,0.007628675
VA,51700,Newport News city,2879.313876,0.013890419
VA,51710,Norfolk city,3232.958801,0.014134776
VA,51720,Norton city,1616.666667,0.004171146
VA,51730,Petersburg city,2104.64135,0.00932652
VA,51735,Poquoson city,4168.627451,0.022182388
VA,51740,Portsmouth city,2790.417036,0.016414055
VA,51750,Radford city,1920.588235,0.007741125
VA,51760,Richmond city,3899.454049,0.0133111
VA,51770,Roanoke city,2692.246294,0.011398967
VA,51775,Salem city,2811.006289,0.013452422
VA,51790,Staunton city,2263.461538,0.010427335
VA,51800,Suffolk city,3366.844563,0.019787241
VA,51810,Virginia Beach city,3302.449951,0.016171475
VA,51820,Waynesboro city,1840.654206,0.008110195
VA,51830,Williamsburg city,2941.843972,0.011611989
VA,51840,Winchester city,3026.755853,0.011052558
WA,53001,Adams County,2719.736842,0.005571263
WA,53003,Asotin County,3076.923077,0.011736379
WA,53005,Benton County,3165.837321,0.011833591
WA,53007,Chelan County,3893.622449,0.013617678
WA,53009,Clallam County,3333.544304,0.01410418
WA,53011,Clark County,4025.317401,0.017596857
WA,53013,Columbia County,2606.666667,0.008731089
WA,53015,Cowlitz County,3030.421687,0.012290581
WA,53017,Douglas County,3272.459893,0.012798968
WA,53019,Ferry County,3025,0.007425135
WA,53021,Franklin County,2992.564492,0.010718057
WA,53023,Garfield County,1672.727273,0.004183054
WA,53025,Grant County,3352.214022,0.009183999
WA,53027,Grays Harbor County,3072.540984,0.010647915
WA,53029,Island County,3994.837635,0.018267006
WA,53031,Jefferson County,4001.339286,0.016897962
WA,53033,King County,5976.206526,0.017844575
WA,53035,Kitsap County,4203.77308,0.018085409
WA,53037,Kittitas County,3169.761905,0.012850647
WA,53039,Klickitat County,3314.646465,0.011226749
WA,53041,Lewis County,2781.832797,0.010460775
WA,53043,Lincoln County,2645.454545,0.00725071
WA,53045,Mason County,3540.029985,0.016805682
WA,53047,Okanogan County,3238.461538,0.008927614
WA,53049,Pacific County,3412.99435,0.01329229
WA,53051,Pend Oreille County,2648.484848,0.010328609
WA,53053,Pierce County,4356.750755,0.019394224
WA,53055,San Juan County,5522.463768,0.021032819
WA,53057,Skagit County,4078.235294,0.017505022
WA,53059,Skamania County,3616.793893,0.014127385
WA,53061,Snohomish County,4343.38633,0.019839717
WA,53063,Spokane County,3610.335761,0.013556237
WA,53065,Stevens County,2821.73913,0.009787974
WA,53067,Thurston County,3919.532131,0.0173247
WA,53069,Wahkiakum County,3110.526316,0.013223991
WA,53071,Walla Walla County,3479.272727,0.013270798
WA,53073,Whatcom County,3896.36,0.01562588
WA,53075,Whitman County,3672.830189,0.010714231
WA,53077,Yakima County,3149.607983,0.008494052
WV,54001,Barbour County,840.3846154,0.001637017
WV,54003,Berkeley County,1599.773243,0.007925705
WV,54005,Boone County,1468.493151,0.002861146
WV,54007,Braxton County,1239.02439,0.002176614
WV,54009,Brooke County,1382.758621,0.003043337
WV,54011,Cabell County,2012.5,0.00580159
WV,54013,Calhoun County,861.9047619,0.001679627
WV,54015,Clay County,719.047619,0.001229582
WV,54017,Doddridge County,1373.333333,0.00267635
WV,54019,Fayette County,1515.753425,0.003169461
WV,54021,Gilmer County,1273.684211,0.00217963
WV,54023,Grant County,978.7878788,0.002973861
WV,54025,Greenbrier County,1787.222222,0.004679858
WV,54027,Hampshire County,1189.473684,0.004361429
WV,54029,Hancock County,1309.146341,0.003103399
WV,54031,Hardy County,1160.810811,0.003426994
WV,54033,Harrison County,1927.254098,0.005285178
WV,54035,Jackson County,1505.660377,0.00405696
WV,54037,Jefferson County,1972.829763,0.01060993
WV,54039,Kanawha County,1966.422287,0.005618215
WV,54041,Lewis County,1159.259259,0.00245444
WV,54043,Lincoln County,1159.615385,0.001940898
WV,54045,Logan County,1428.089888,0.00236796
WV,54047,McDowell County,1093.75,0.000854463
WV,54049,Marion County,1673.043478,0.004493955
WV,54051,Marshall County,1105.031447,0.00220473
WV,54053,Mason County,1296.491228,0.003191184
WV,54055,Mercer County,1470.491803,0.003485326
WV,54057,Mineral County,1610,0.005568689
WV,54059,Mingo County,1296.296296,0.002096486
WV,54061,Monongalia County,1928.86836,0.005700911
WV,54063,Monroe County,997.8723404,0.002107808
WV,54065,Morgan County,1716.326531,0.007427907
WV,54067,Nicholas County,1377.906977,0.002670158
WV,54069,Ohio County,2014.018692,0.005072259
WV,54071,Pendleton County,1144.827586,0.002535377
WV,54073,Pleasants County,1243.478261,0.003185192
WV,54075,Pocahontas County,1151.515152,0.002629721
WV,54077,Preston County,1126.993865,0.002811491
WV,54079,Putnam County,1888.057325,0.00731583
WV,54081,Raleigh County,1804.556355,0.004873449
WV,54083,Randolph County,1294.017094,0.002905961
WV,54085,Ritchie County,1426.829268,0.002994702
WV,54087,Roane County,994.2307692,0.002309273
WV,54089,Summers County,937.8378378,0.00205848
WV,54091,Taylor County,1511.764706,0.004323748
WV,54093,Tucker County,1354.83871,0.003094721
WV,54095,Tyler County,1219.047619,0.002498134
WV,54097,Upshur County,1236.538462,0.002789352
WV,54099,Wayne County,1127.380952,0.002735836
WV,54101,Webster County,725,0.000739632
WV,54103,Wetzel County,1078.666667,0.002290863
WV,54105,Wirt County,945.4545455,0.002240365
WV,54107,Wood County,1627.474403,0.004776156
WV,54109,Wyoming County,778.7878788,0.000840353
WI,55001,Adams County,3905.853659,0.020369122
WI,55003,Ashland County,3535.245902,0.013580018
WI,55005,Barron County,3772.413793,0.016608501
WI,55007,Bayfield County,3913.888889,0.0175159
WI,55009,Brown County,4240.662069,0.018043134
WI,55011,Buffalo County,3240.298507,0.01431232
WI,55013,Burnett County,3285.945946,0.017192326
WI,55015,Calumet County,4265.957447,0.021468283
WI,55017,Chippewa County,3994.289694,0.017710717
WI,55019,Clark County,3245.967742,0.010995931
WI,55021,Columbia County,4146.384872,0.02160404
WI,55023,Crawford County,3689.230769,0.014519694
WI,55025,Dane County,6108.850116,0.028746128
WI,55027,Dodge County,3714.792388,0.019110749
WI,55029,Door County,4620.945946,0.022233613
WI,55031,Douglas County,3728.865979,0.017060033
WI,55033,Dunn County,3934.927235,0.019088951
WI,55035,Eau Claire County,4078.955823,0.017186298
WI,55037,Florence County,3968.75,0.018712612
WI,55039,Fond du Lac County,4058.543834,0.018808095
WI,55041,Forest County,3650,0.012422028
WI,55043,Grant County,3394.019139,0.013532397
WI,55045,Green County,4309.701493,0.021516494
WI,55047,Green Lake County,3932.258065,0.018433468
WI,55049,Iowa County,4192.744479,0.020301583
WI,55051,Iron County,3498.148148,0.01404837
WI,55053,Jackson County,3545.555556,0.014456412
WI,55055,Jefferson County,4153.650794,0.023528714
WI,55057,Juneau County,3511.73913,0.015061752
WI,55059,Kenosha County,4763.929147,0.02587629
WI,55061,Kewaunee County,3414.341085,0.016449678
WI,55063,La Crosse County,4610.560626,0.020742307
WI,55065,Lafayette County,3310.38961,0.013438352
WI,55067,Langlade County,3344.692737,0.014016547
WI,55069,Lincoln County,3417.313433,0.016096557
WI,55071,Manitowoc County,3706.060606,0.015805227
WI,55073,Marathon County,4177.674419,0.017526632
WI,55075,Marinette County,3116.7979,0.012694235
WI,55077,Marquette County,3681.420765,0.019773414
WI,55078,Menominee County,6985.714286,0.015521592
WI,55079,Milwaukee County,5393.52668,0.023421807
WI,55081,Monroe County,3576.940639,0.014926468
WI,55083,Oconto County,3399.412916,0.018003462
WI,55085,Oneida County,3698.167006,0.015787698
WI,55087,Outagamie County,4222.334079,0.018737816
WI,55089,Ozaukee County,5718.298309,0.023172572
WI,55091,Pepin County,3822.727273,0.016753405
WI,55093,Pierce County,4513.751868,0.024788904
WI,55095,Polk County,3766.185897,0.020792303
WI,55097,Portage County,3910.968495,0.017447093
WI,55099,Price County,3525.78125,0.01424738
WI,55101,Racine County,4479.254956,0.023376965
WI,55103,Richland County,3130.136986,0.01301579
WI,55105,Rock County,4020.14206,0.018132277
WI,55107,Rusk County,3339.823009,0.013986843
WI,55109,St. Croix County,4109.86317,0.022232455
WI,55111,Sauk County,4167.505995,0.020297753
WI,55113,Sawyer County,3447.126437,0.014806806
WI,55115,Shawano County,3527.207637,0.016299948
WI,55117,Sheboygan County,4100.061728,0.019686684
WI,55119,Taylor County,3544.021739,0.014903235
WI,55121,Trempealeau County,3578.233438,0.015555553
WI,55123,Vernon County,3624,0.015982039
WI,55125,Vilas County,3624.390244,0.017792724
WI,55127,Walworth County,4850.065789,0.024411081
WI,55129,Washburn County,3718.27957,0.018008494
WI,55131,Washington County,4133.673855,0.022346331
WI,55133,Waukesha County,5244.348321,0.024941271
WI,55135,Waupaca County,3987.106918,0.019436824
WI,55137,Waushara County,3683.268482,0.018278789
WI,55139,Winnebago County,4393.142598,0.019323535
WI,55141,Wood County,3546.035503,0.015185008
WY,56001,Albany County,2321.481481,0.006918254
WY,56003,Big Horn County,1755.223881,0.004741037
WY,56005,Campbell County,1736.381323,0.005155616
WY,56007,Carbon County,1962.608696,0.004928346
WY,56009,Converse County,1787.272727,0.003941183
WY,56011,Crook County,1759.615385,0.004008429
WY,56013,Fremont County,2311.985019,0.006233156
WY,56015,Goshen County,1731.884058,0.004292817
WY,56017,Hot Springs County,1890,0.005111331
WY,56019,Johnson County,2214.814815,0.006909913
WY,56021,Laramie County,2003.1893,0.006826026
WY,56023,Lincoln County,2248.275862,0.008515259
WY,56025,Natrona County,2207.850708,0.005558497
WY,56027,Niobrara County,1350,0.002485883
WY,56029,Park County,2728.070175,0.008125493
WY,56031,Platte County,1762.5,0.004199786
WY,56033,Sheridan County,2756.410256,0.00835784
WY,56035,Sublette County,2483.653846,0.007188298
WY,56037,Sweetwater County,1967.567568,0.005505055
WY,56039,Teton County,10130.563,0.010632524
WY,56041,Uinta County,1727.638191,0.005835536
WY,56043,Washakie County,1898.039216,0.003930964
WY,56045,Weston County,1797.727273,0.003593315
